,person,event,label,Bom,timestamp,mean_conversion,vistas mayor a 2
14260,bfca5913,2.0,0,1.0,3.0,0.5,False
14261,bfd27a39,1.0,1,6.0,,0.0,True
14262,bfd2e65e,1.25,0,31.0,1.0,0.16666666666666666,True
14263,bfde36f1,1.0,0,1.0,,0.0,True
14264,bfe3f42e,1.0,0,0.0,,0.0,False
14265,bfe85a27,1.0,0,5.0,1.0,0.16666666666666666,True
14266,bfee020e,2.0,0,33.0,,0.0,True
14267,bff05c9a,1.5,0,12.0,,0.0,True
14268,bff274cd,1.0,0,8.0,,0.0,True
14269,bff2faac,2.0,0,0.0,,0.0,True
14270,bff3ba8e,1.0,0,5.0,,0.0,True
14271,bff83fe5,1.75,1,18.0,,0.0,True
14272,bff8c5d9,2.333333333333333,0,25.0,1.0,0.16666666666666666,True
14273,bff9eaf3,1.0,0,7.0,1.0,0.16666666666666666,True
14274,bffb8a41,1.0,0,7.0,,0.0,True
14275,bffcec12,1.0,0,8.0,,0.0,True
14276,c000a5e5,1.0,1,2.0,,0.0,False
14277,c001fadc,3.4285714285714284,0,45.0,,0.0,True
14278,c00866c3,1.0,0,5.0,,0.0,True
14279,c009c8ae,1.6,0,16.0,,0.0,True
14280,c009fedf,10.571428571428571,0,219.0,,0.0,True
14281,c00ef98c,1.0,0,7.0,,0.0,False
14282,c01131ff,1.0,0,16.0,,0.0,True
14283,c01386bc,1.0,0,5.0,,0.0,False
14284,c0141d8b,2.0,0,16.0,,0.0,True
14285,c01508f1,4.166666666666667,0,87.0,,0.0,True
14286,c01ba236,1.0,0,13.0,,0.0,True
14287,c01c9441,1.0,0,0.0,,0.0,True
14288,c033b249,1.0,0,1.0,,0.0,True
14289,c03636c8,1.0,0,7.0,,0.0,True
14290,c04229e6,1.3333333333333333,0,26.0,1.0,0.16666666666666666,True
14291,c04d4a65,1.0,0,8.0,,0.0,True
14292,c04d8bce,1.0,0,14.0,,0.0,True
14293,c050e676,2.0,0,22.0,1.0,0.16666666666666666,True
14294,c051121e,1.0,0,1.0,,0.0,False
14295,c0511e31,3.2,0,34.0,1.0,0.16666666666666666,True
14296,c0570170,1.0,0,18.0,1.0,0.16666666666666666,True
14297,c0579c08,4.285714285714286,0,17.0,,0.0,True
14298,c05b2982,1.0,0,0.0,,0.0,True
14299,c05df604,2.333333333333333,0,88.0,,0.0,True
14300,c061bc22,4.571428571428571,0,28.0,1.0,0.16666666666666666,True
14301,c0655838,3.0,0,1.0,,0.0,True
14302,c0699030,1.0,0,1.0,,0.0,False
14303,c06a37cf,1.0,1,2.0,,0.0,False
14304,c06b26a5,1.0,0,1.0,,0.0,False
14305,c0700b6f,3.333333333333333,0,11.0,,0.0,True
14306,c07189c6,1.0,0,3.0,,0.0,False
14307,c071a38e,2.0,0,4.0,,0.0,False
14308,c0722ca7,1.0,0,2.0,,0.0,True
14309,c07339e1,3.0,0,7.0,,0.0,True
14310,c0747f1f,1.5,0,21.0,,0.0,True
14311,c0773975,1.5,0,9.0,,0.0,True
14312,c077f888,2.0,0,0.0,,0.0,True
14313,c07a5cdd,2.0,0,20.0,,0.0,True
14314,c07ad04a,1.0,0,0.0,,0.0,False
14315,c07d4ba9,1.0,0,9.0,,0.0,True
14316,c07d5330,1.0,0,9.0,,0.0,True
14317,c080e6b4,4.333333333333333,0,26.0,1.0,0.16666666666666666,True
14318,c0816734,1.0,0,11.0,,0.0,True
14319,c088d098,1.0,0,0.0,,0.0,False
14320,c08c4449,1.0,0,8.0,1.0,0.16666666666666666,True
14321,c090277b,1.0,1,13.0,1.0,0.16666666666666666,True
14322,c095563f,2.75,0,25.0,,0.0,True
14323,c09562a1,3.0,0,6.0,,0.0,True
14324,c09e2b10,2.0,0,17.0,,0.0,True
14325,c0a3fde9,2.833333333333333,0,305.0,1.0,0.16666666666666666,True
14326,c0a5519c,1.0,0,4.0,,0.0,False
14327,c0ae31b7,1.0,0,7.0,,0.0,True
14328,c0b11fe7,2.0,0,3.0,,0.0,False
14329,c0b22598,1.0,0,26.0,,0.0,True
14330,c0b22d5b,1.0,0,1.0,,0.0,False
14331,c0b9e3cb,1.3333333333333333,0,13.0,,0.0,True
14332,c0c10649,7.0,0,102.0,1.0,0.16666666666666666,True
14333,c0c339d5,1.5,0,36.0,,0.0,True
14334,c0c4be48,11.571428571428573,0,8.0,1.0,0.16666666666666666,True
14335,c0d1ca42,1.0,0,2.0,,0.0,False
14336,c0d67259,1.0,0,13.0,,0.0,True
14337,c0d6bcf8,1.0,0,4.0,,0.0,True
14338,c0d6fbde,1.0,0,2.0,,0.0,False
14339,c0d7ffd9,1.0,0,18.0,,0.0,True
14340,c0d80a6e,1.5,0,14.0,,0.0,True
14341,c0d9de60,3.0,0,28.0,,0.0,True
14342,c0df5dd7,3.0,0,19.0,,0.0,True
14343,c0df9e08,2.0,0,36.0,3.0,0.5,True
14344,c0dfa532,1.0,0,7.0,,0.0,False
14345,c0e44bb0,8.571428571428571,0,142.0,,0.0,True
14346,c0e715b8,1.5,0,4.0,,0.0,True
14347,c0e9e3ba,2.4,0,12.0,,0.0,True
14348,c0ea203b,1.0,0,4.0,,0.0,False
14349,c0ed7032,3.8571428571428568,0,37.0,,0.0,True
14350,c0f19fc4,1.4,0,5.0,,0.0,True
14351,c0f62b26,1.0,0,1.0,,0.0,False
14352,c0f66132,1.0,0,2.0,,0.0,False
14353,c0ff7679,1.1666666666666667,0,8.0,,0.0,True
14354,c1017d65,1.0,0,3.0,1.0,0.16666666666666666,True
14355,c101825a,5.0,0,40.0,2.0,0.3333333333333333,True
14356,c10671ba,1.8,0,6.0,,0.0,True
14357,c10682c0,2.0,0,6.0,1.0,0.16666666666666666,True
14358,c10a2db1,1.5,0,13.0,,0.0,True
14359,c10d642a,1.3333333333333333,0,3.0,,0.0,True
14360,c10efdb1,1.0,0,3.0,,0.0,True
14361,c10f7d8c,2.5,0,13.0,,0.0,True
14362,c1105568,2.0,0,2.0,,0.0,True
14363,c1122b59,1.25,0,22.0,,0.0,True
14364,c121723e,1.6666666666666667,1,3.0,,0.0,False
14365,c1235e67,1.0,0,12.0,,0.0,True
14366,c12446ed,1.0,0,11.0,,0.0,True
14367,c127eb65,1.5,0,7.0,,0.0,True
14368,c12a5e9f,1.25,0,12.0,,0.0,True
14369,c12b5d09,1.0,0,6.0,,0.0,False
14370,c134e3be,1.0,0,2.0,,0.0,False
14371,c1359ca3,1.6,0,13.0,,0.0,True
14372,c135a558,2.0,0,7.0,,0.0,True
14373,c1423da1,5.7142857142857135,0,118.0,2.0,0.3333333333333333,True
14374,c143a39e,1.6666666666666667,0,21.0,,0.0,True
14375,c148d0fc,2.2,0,85.0,,0.0,True
14376,c1494f44,1.6666666666666667,1,16.0,,0.0,True
14377,c14bd134,1.6666666666666667,0,32.0,,0.0,True
14378,c14fd57d,1.0,0,0.0,,0.0,False
14379,c151fab9,1.5,0,7.0,,0.0,True
14380,c152674e,1.0,0,0.0,,0.0,False
14381,c1589c15,1.0,0,1.0,,0.0,False
14382,c1598c99,1.0,0,0.0,,0.0,True
14383,c15a2bfd,1.0,0,2.0,,0.0,False
14384,c15ec1b7,1.0,0,5.0,,0.0,True
14385,c16168fa,1.0,0,8.0,,0.0,True
14386,c1622349,1.6666666666666667,0,13.0,,0.0,True
14387,c16c84bd,1.5,0,13.0,,0.0,True
14388,c17059ec,1.0,0,1.0,,0.0,False
14389,c170b1ce,1.0,0,5.0,,0.0,True
14390,c179c369,1.0,0,0.0,1.0,0.16666666666666666,False
14391,c179dfe6,1.0,0,8.0,,0.0,True
14392,c1810c2d,1.3333333333333333,0,9.0,,0.0,True
14393,c18f7245,2.0,0,19.0,3.0,0.5,True
14394,c190fbdf,1.0,0,2.0,,0.0,False
14395,c196135d,1.0,0,1.0,,0.0,True
14396,c197b684,1.0,1,32.0,,0.0,True
14397,c1a581ee,1.0,0,1.0,,0.0,True
14398,c1a5d12f,1.0,0,2.0,,0.0,False
14399,c1a63398,3.8333333333333335,0,40.0,1.0,0.16666666666666666,True
14400,c1aea85e,8.285714285714286,0,211.0,2.0,0.3333333333333333,True
14401,c1b7f0d1,3.0,0,1.0,,0.0,True
14402,c1b84f8d,1.0,0,3.0,,0.0,False
14403,c1befeef,1.0,0,2.0,,0.0,False
14404,c1c2e831,1.0,0,1.0,,0.0,True
14405,c1cbbc11,1.5,0,1.0,,0.0,True
14406,c1ccaee4,2.0,0,3.0,,0.0,True
14407,c1ce8fe8,1.0,0,5.0,,0.0,True
14408,c1d2eaa9,3.0,0,11.0,,0.0,True
14409,c1d4c307,1.0,0,2.0,,0.0,False
14410,c1d58a83,1.0,0,2.0,,0.0,True
14411,c1d6991e,1.0,0,3.0,1.0,0.16666666666666666,False
14412,c1da9089,1.0,0,3.0,,0.0,False
14413,c1dc5569,1.0,0,0.0,,0.0,False
14414,c1dfb59e,1.0,0,4.0,,0.0,True
14415,c1dfe2a1,2.0,0,4.0,,0.0,True
14416,c1e282be,8.2,0,102.0,,0.0,True
14417,c1e4f699,1.0,0,1.0,,0.0,True
14418,c1e76d37,1.0,0,3.0,,0.0,False
14419,c1e92928,1.75,0,4.0,2.0,0.3333333333333333,False
14420,c1eb47ef,1.0,0,2.0,,0.0,False
14421,c1ec6bba,1.5,0,5.0,,0.0,True
14422,c1ee649f,1.0,0,4.0,2.0,0.3333333333333333,False
14423,c1f1146c,1.0,1,1.0,,0.0,True
14424,c1f16ff2,1.5,0,7.0,,0.0,True
14425,c1f513fb,1.0,0,1.0,,0.0,False
14426,c1f63f46,1.0,0,2.0,1.0,0.16666666666666666,False
14427,c1fc3f49,1.0,0,0.0,,0.0,False
14428,c203f136,1.0,0,4.0,,0.0,True
14429,c204a9f5,1.3333333333333333,0,18.0,,0.0,True
14430,c2086083,1.0,0,3.0,,0.0,False
14431,c20c43e6,1.0,0,2.0,,0.0,True
14432,c2158104,1.4,0,2.0,,0.0,True
14433,c2181a11,1.3333333333333333,0,9.0,1.0,0.16666666666666666,True
14434,c22850b2,1.0,0,10.0,,0.0,True
14435,c22a296a,1.0,1,2.0,,0.0,True
14436,c22ce98a,1.0,0,7.0,,0.0,True
14437,c22d980d,1.0,0,3.0,,0.0,False
14438,c238ff26,2.0,0,5.0,,0.0,False
14439,c23ebf25,1.0,0,4.0,,0.0,True
14440,c2473a93,1.0,0,3.0,,0.0,False
14441,c247ccd0,1.0,0,7.0,,0.0,True
14442,c24b27b6,1.6666666666666667,0,13.0,,0.0,True
14443,c24ececa,1.0,0,2.0,,0.0,False
14444,c24fb85a,1.0,0,3.0,,0.0,True
14445,c251ec0a,1.0,0,0.0,,0.0,False
14446,c25c5660,2.5,0,52.0,,0.0,True
14447,c25f7b75,1.5,0,17.0,,0.0,True
14448,c25f82e7,2.0,0,3.0,,0.0,False
14449,c25fb0ad,3.0,0,35.0,,0.0,True
14450,c260fe0f,1.0,0,2.0,,0.0,False
14451,c2686cf1,1.0,0,2.0,,0.0,False
14452,c26cc685,1.0,0,2.0,,0.0,False
14453,c2712618,1.0,0,1.0,,0.0,False
14454,c2720c31,1.0,0,2.0,,0.0,False
14455,c2757d5a,2.0,0,9.0,,0.0,True
14456,c27912c2,1.0,0,3.0,,0.0,False
14457,c27bb569,1.0,0,4.0,,0.0,True
14458,c27c1ef6,1.5,1,7.0,,0.0,True
14459,c2853200,1.0,0,0.0,,0.0,False
14460,c288a0dc,6.2857142857142865,0,37.0,2.0,0.3333333333333333,True
14461,c28ab70f,1.0,0,11.0,,0.0,True
14462,c28b49d1,2.8,1,60.0,,0.0,True
14463,c28f7f15,1.0,0,12.0,,0.0,True
14464,c293099c,1.0,0,0.0,,0.0,True
14465,c293d66e,1.0,0,0.0,,0.0,False
14466,c2992334,1.0,0,6.0,,0.0,True
14467,c2993197,1.0,0,0.0,,0.0,False
14468,c299808f,1.3333333333333333,0,8.0,,0.0,True
14469,c2a464e5,1.0,0,2.0,,0.0,True
14470,c2ac79b9,1.6666666666666667,0,12.0,,0.0,True
14471,c2acc1c5,1.0,1,7.0,,0.0,True
14472,c2b1da49,1.0,0,1.0,,0.0,False
14473,c2b2bcee,1.0,0,2.0,,0.0,False
14474,c2bdf6ec,1.8333333333333333,0,21.0,,0.0,True
14475,c2c6c485,1.0,0,2.0,,0.0,False
14476,c2c72beb,1.0,0,38.0,,0.0,True
14477,c2c89b09,1.0,0,1.0,1.0,0.16666666666666666,True
14478,c2cc4102,1.0,0,0.0,,0.0,True
14479,c2cfd26f,1.0,0,1.0,,0.0,False
14480,c2d790ab,1.0,0,11.0,,0.0,True
14481,c2d93a8b,1.0,0,6.0,,0.0,True
14482,c2de2856,1.0,0,0.0,,0.0,False
14483,c2df21b5,1.0,0,10.0,,0.0,True
14484,c2e5c761,2.0,0,2.0,,0.0,True
14485,c2e84c26,2.0,0,2.0,,0.0,False
14486,c2ea963a,2.0,0,15.0,,0.0,True
14487,c2eae7e1,3.2,0,34.0,,0.0,True
14488,c2ec3449,1.0,0,2.0,,0.0,False
14489,c2ef2f2c,2.0,0,3.0,,0.0,True
14490,c2f0aaa2,1.6,0,7.0,,0.0,True
14491,c2f630d4,1.0,0,2.0,,0.0,True
14492,c2f65a3e,3.2,0,23.0,,0.0,True
14493,c2f73520,1.0,0,2.0,,0.0,False
14494,c2f85ebc,1.0,0,5.0,,0.0,True
14495,c2f97719,2.0,0,14.0,,0.0,True
14496,c3014cb7,1.0,0,4.0,,0.0,True
14497,c306a140,2.0,0,1.0,,0.0,True
14498,c309a8ba,2.25,0,21.0,1.0,0.16666666666666666,True
14499,c30c6b81,1.0,0,0.0,,0.0,False
14500,c30d9398,1.0,0,1.0,,0.0,False
14501,c314a0bd,1.0,0,3.0,,0.0,True
14502,c317c4d7,3.0,0,25.0,2.0,0.3333333333333333,True
14503,c318dde3,2.0,0,3.0,,0.0,False
14504,c31bc2af,2.0,0,26.0,,0.0,True
14505,c31cb2b5,2.7142857142857144,0,148.0,,0.0,True
14506,c31d0174,6.428571428571429,1,100.0,,0.0,True
14507,c31ddf1b,1.5,0,0.0,,0.0,False
14508,c323e9f2,2.0,0,2.0,,0.0,True
14509,c325edce,2.5,0,7.0,,0.0,True
14510,c3271ea0,1.0,0,18.0,,0.0,True
14511,c32fec50,1.3333333333333333,0,7.0,,0.0,True
14512,c331210d,2.7142857142857144,0,59.0,,0.0,True
14513,c33186f3,1.0,0,1.0,,0.0,False
14514,c3334e70,2.5,0,11.0,,0.0,True
14515,c333c1a6,1.0,0,17.0,,0.0,True
14516,c333efdf,1.0,0,11.0,,0.0,True
14517,c33de772,2.0,0,18.0,,0.0,True
14518,c33ea9dc,1.0,0,2.0,,0.0,False
14519,c33eb8b4,1.0,0,2.0,,0.0,False
14520,c341ebbd,5.0,0,26.0,,0.0,True
14521,c344751c,2.0,0,30.0,,0.0,True
14522,c34db583,1.0,0,4.0,,0.0,True
14523,c34e2569,1.0,0,2.0,,0.0,True
14524,c34ef055,1.6666666666666667,0,40.0,,0.0,True
14525,c34f4924,2.5,0,15.0,,0.0,True
14526,c35326ee,1.5,0,11.0,,0.0,True
14527,c3536a91,2.0,0,11.0,1.0,0.16666666666666666,True
14528,c3595481,1.0,0,3.0,,0.0,False
14529,c35b821c,1.0,0,1.0,,0.0,False
14530,c35d19f4,1.0,0,3.0,,0.0,True
14531,c36119df,1.0,0,0.0,,0.0,False
14532,c368e1a8,1.0,1,3.0,,0.0,False
14533,c36966c4,1.0,0,4.0,,0.0,True
14534,c369c2f2,1.0,0,14.0,,0.0,True
14535,c36bf9e5,12.285714285714285,0,165.0,,0.0,True
14536,c36e33d4,1.0,0,6.0,,0.0,True
14537,c3770b88,1.0,0,1.0,,0.0,False
14538,c379df6c,1.0,0,0.0,,0.0,False
14539,c37a4d75,1.0,0,0.0,,0.0,False
14540,c380ceab,9.142857142857142,0,280.0,,0.0,True
14541,c385b012,1.0,0,6.0,,0.0,True
14542,c38c99b5,1.6666666666666667,0,2.0,,0.0,False
14543,c38e9ba3,1.0,0,0.0,,0.0,True
14544,c38fb8cc,2.0,0,25.0,,0.0,True
14545,c393e046,2.2,0,13.0,,0.0,True
14546,c393f05d,1.0,0,2.0,,0.0,True
14547,c3959d85,1.0,0,24.0,,0.0,True
14548,c39b57d1,2.0,0,8.0,,0.0,True
14549,c39edd33,2.333333333333333,0,24.0,1.0,0.16666666666666666,True
14550,c3a2e389,1.0,0,0.0,,0.0,False
14551,c3a2f612,1.6666666666666667,0,10.0,1.0,0.16666666666666666,True
14552,c3a6e403,2.5,0,8.0,,0.0,True
14553,c3abf32f,3.5,0,2.0,,0.0,True
14554,c3aed18d,1.25,0,1.0,,0.0,True
14555,c3b5fcf6,2.333333333333333,0,28.0,1.0,0.16666666666666666,True
14556,c3bc44c4,9.285714285714286,0,133.0,,0.0,True
14557,c3bd21a6,3.1666666666666665,0,26.0,3.0,0.5,True
14558,c3c6ed89,2.5,0,35.0,,0.0,True
14559,c3cf2b6c,1.0,0,5.0,,0.0,True
14560,c3d16880,1.0,0,2.0,,0.0,True
14561,c3d614e2,1.0,0,14.0,,0.0,True
14562,c3d8e6b7,2.0,0,26.0,,0.0,True
14563,c3dbb913,1.0,0,0.0,,0.0,False
14564,c3df54ed,2.8571428571428568,0,33.0,,0.0,True
14565,c3e0ca80,1.6666666666666667,0,8.0,,0.0,True
14566,c3e46ad4,1.0,0,6.0,,0.0,True
14567,c3e4e82f,1.6666666666666667,0,57.0,,0.0,True
14568,c3e5ad72,1.0,0,2.0,,0.0,False
14569,c3ee2297,2.0,0,3.0,,0.0,False
14570,c3f20780,3.0,0,7.0,,0.0,True
14571,c3f761ad,1.6,0,39.0,,0.0,True
14572,c3f8e1c2,1.6,0,26.0,1.0,0.16666666666666666,True
14573,c3fa3006,1.0,1,1.0,,0.0,True
14574,c3fb2b5b,1.0,0,3.0,2.0,0.3333333333333333,True
14575,c3ff0eb5,1.0,0,1.0,,0.0,False
14576,c3ffbca0,1.0,0,3.0,,0.0,False
14577,c4012f15,1.0,0,3.0,,0.0,False
14578,c4074fc8,1.0,0,21.0,,0.0,True
14579,c40e2f16,1.6666666666666667,0,4.0,,0.0,False
14580,c40f9b56,2.6666666666666665,0,15.0,,0.0,True
14581,c417f08e,2.0,0,15.0,,0.0,True
14582,c418f4b2,2.0,0,6.0,,0.0,True
14583,c41c1838,3.0,0,15.0,,0.0,True
14584,c41e2d93,1.6666666666666667,0,0.0,,0.0,True
14585,c41e9e1b,1.5,0,13.0,,0.0,True
14586,c41fd6c0,1.0,0,2.0,,0.0,False
14587,c428423f,1.0,0,4.0,,0.0,False
14588,c4358be0,1.0,0,5.0,,0.0,True
14589,c436656f,2.0,0,22.0,1.0,0.16666666666666666,True
14590,c438da81,1.0,0,0.0,,0.0,False
14591,c4405213,1.0,0,6.0,,0.0,True
14592,c444842e,1.5,0,47.0,,0.0,True
14593,c44aa7af,1.0,0,0.0,,0.0,False
14594,c44b2c02,1.5,0,2.0,,0.0,True
14595,c44e8ca8,1.0,0,1.0,,0.0,True
14596,c450a0c7,1.0,0,3.0,,0.0,False
14597,c450c9ce,1.5,0,19.0,,0.0,True
14598,c451df04,2.4,0,6.0,,0.0,True
14599,c454d44d,1.0,0,1.0,,0.0,False
14600,c45f18da,4.0,0,16.0,1.0,0.16666666666666666,True
14601,c463f8fa,2.0,0,5.0,,0.0,True
14602,c4642d66,2.5,0,78.0,,0.0,True
14603,c4659a59,1.0,0,3.0,,0.0,True
14604,c46b1847,1.5,0,3.0,,0.0,True
14605,c46cad00,1.0,0,4.0,,0.0,False
14606,c46e5666,3.5,0,15.0,,0.0,True
14607,c46ebcdf,1.0,0,12.0,,0.0,True
14608,c46ec644,1.0,0,0.0,,0.0,False
14609,c46efdcf,1.0,0,12.0,,0.0,True
14610,c46fda92,1.5,0,3.0,,0.0,True
14611,c472bcb8,2.8571428571428568,0,46.0,1.0,0.16666666666666666,True
14612,c4789a84,1.0,0,1.0,,0.0,False
14613,c47c1edd,1.0,0,48.0,1.0,0.16666666666666666,True
14614,c47dab49,1.0,0,5.0,,0.0,True
14615,c47e71c6,2.5,0,19.0,,0.0,True
14616,c482040d,1.0,0,6.0,1.0,0.16666666666666666,False
14617,c4848a19,2.0,0,0.0,,0.0,True
14618,c4855804,1.0,0,2.0,,0.0,True
14619,c48898af,2.0,0,1.0,,0.0,False
14620,c48c422e,3.1666666666666665,0,24.0,,0.0,True
14621,c48d2c03,1.0,0,2.0,,0.0,True
14622,c48d3e56,1.0,0,9.0,,0.0,True
14623,c48d420c,2.0,0,13.0,,0.0,True
14624,c494e2f3,1.8333333333333333,0,18.0,,0.0,True
14625,c49a64b7,2.0,0,18.0,,0.0,True
14626,c49a6507,1.0,0,0.0,,0.0,False
14627,c49d1e8d,1.0,0,3.0,,0.0,False
14628,c49f832f,1.4,0,7.0,,0.0,True
14629,c49fb8ea,1.5,0,13.0,,0.0,True
14630,c4a01123,1.0,0,5.0,1.0,0.16666666666666666,True
14631,c4a36133,1.0,0,17.0,,0.0,True
14632,c4a74b6b,1.0,0,2.0,,0.0,False
14633,c4a76349,1.0,0,3.0,,0.0,False
14634,c4af15f2,1.0,0,1.0,,0.0,False
14635,c4b891fc,1.0,0,2.0,,0.0,False
14636,c4bd9de2,1.0,0,3.0,,0.0,False
14637,c4bfa384,1.0,0,9.0,,0.0,True
14638,c4c0ba7a,1.0,0,6.0,,0.0,True
14639,c4c60895,2.0,0,45.0,,0.0,True
14640,c4c8cae4,1.0,1,6.0,,0.0,False
14641,c4cee420,1.3333333333333333,0,9.0,,0.0,True
14642,c4d2605f,1.0,0,3.0,,0.0,False
14643,c4d5aa50,1.25,0,5.0,,0.0,True
14644,c4d5cb34,2.0,1,30.0,,0.0,True
14645,c4d5fc28,1.0,0,3.0,,0.0,False
14646,c4d6eed9,2.0,0,14.0,,0.0,True
14647,c4d74766,1.75,1,12.0,,0.0,True
14648,c4d7626b,1.0,0,12.0,,0.0,True
14649,c4d8cde3,1.8,0,30.0,,0.0,True
14650,c4e28fae,1.0,0,3.0,,0.0,False
14651,c4e2dbc9,2.0,0,43.0,,0.0,True
14652,c4ec9da3,1.5,0,9.0,,0.0,False
14653,c4efe914,2.0,0,15.0,,0.0,True
14654,c4f1e27d,8.571428571428571,1,26.0,1.0,0.16666666666666666,True
14655,c4f208e0,1.0,0,4.0,,0.0,True
14656,c4fdfcf9,1.3333333333333333,0,7.0,,0.0,True
14657,c4fe87a8,1.0,0,10.0,,0.0,True
14658,c503bcda,1.0,0,1.0,,0.0,False
14659,c5062a12,2.0,0,6.0,,0.0,True
14660,c514da5b,2.0,0,3.0,,0.0,False
14661,c51a7e46,6.7142857142857135,0,369.0,,0.0,True
14662,c51a9bd7,2.0,0,4.0,,0.0,True
14663,c51ab12d,2.0,0,4.0,,0.0,True
14664,c523a9f3,1.0,0,2.0,,0.0,False
14665,c529d9cc,3.0,0,33.0,,0.0,True
14666,c52c0f3c,1.0,0,6.0,,0.0,True
14667,c53889cc,2.0,1,100.0,,0.0,True
14668,c541c863,2.6,1,45.0,1.0,0.16666666666666666,True
14669,c543dfdd,1.75,0,26.0,,0.0,True
14670,c543fb08,1.0,0,1.0,,0.0,True
14671,c55bb834,2.0,0,9.0,,0.0,True
14672,c55d5970,1.0,0,0.0,,0.0,False
14673,c566fb18,2.0,0,6.0,,0.0,False
14674,c574aea4,1.0,0,5.0,,0.0,True
14675,c57a3141,1.0,0,1.0,,0.0,True
14676,c57c7861,1.0,0,2.0,,0.0,False
14677,c57e433d,1.0,0,1.0,,0.0,True
14678,c58ad370,1.0,0,3.0,,0.0,True
14679,c58b6783,1.0,0,10.0,,0.0,True
14680,c591df84,3.0,0,24.0,1.0,0.16666666666666666,True
14681,c592b022,2.0,0,146.0,1.0,0.16666666666666666,True
14682,c5947e33,2.0,0,2.0,1.0,0.16666666666666666,False
14683,c5969f30,1.0,0,1.0,,0.0,True
14684,c5a249ff,1.0,0,7.0,,0.0,True
14685,c5a31be0,1.0,0,3.0,,0.0,True
14686,c5a8a38b,1.0,0,7.0,1.0,0.16666666666666666,True
14687,c5ade4c5,3.0,0,6.0,,0.0,True
14688,c5ae7c94,1.0,0,1.0,,0.0,True
14689,c5b3a3ad,2.0,0,70.0,,0.0,True
14690,c5b6a704,1.0,0,2.0,,0.0,False
14691,c5b89e96,1.0,0,16.0,,0.0,True
14692,c5c2b8cf,1.0,0,0.0,1.0,0.16666666666666666,False
14693,c5c85e54,1.0,0,0.0,1.0,0.16666666666666666,False
14694,c5ca4da4,1.0,0,3.0,,0.0,True
14695,c5cbc7bd,1.0,0,3.0,,0.0,False
14696,c5cdd194,1.0,0,6.0,,0.0,True
14697,c5cfd4b0,1.0,0,6.0,,0.0,True
14698,c5d02819,1.6666666666666667,0,2.0,,0.0,True
14699,c5d33bbd,1.0,0,1.0,,0.0,False
14700,c5d3a508,4.857142857142857,0,42.0,,0.0,True
14701,c5e16e19,1.0,0,3.0,,0.0,False
14702,c5e4cd2c,3.0,0,4.0,,0.0,True
14703,c5e57a88,3.0,0,27.0,1.0,0.16666666666666666,True
14704,c5e6eb10,1.0,0,2.0,,0.0,False
14705,c5e8b53e,2.0,0,3.0,,0.0,True
14706,c5eef7b5,1.0,0,16.0,,0.0,True
14707,c5f1bc3d,1.0,0,7.0,,0.0,True
14708,c5f75139,1.0,0,9.0,,0.0,True
14709,c6077624,2.0,0,6.0,,0.0,True
14710,c6083543,1.0,0,0.0,,0.0,False
14711,c60ac068,1.0,0,14.0,,0.0,True
14712,c60be13c,9.714285714285714,0,37.0,1.0,0.16666666666666666,True
14713,c60eb71f,1.0,0,1.0,,0.0,False
14714,c610df52,1.0,0,12.0,,0.0,True
14715,c61f14fa,1.0,0,15.0,,0.0,True
14716,c6225978,1.0,0,8.0,,0.0,True
14717,c622d79d,1.0,0,0.0,,0.0,False
14718,c6246577,4.0,0,12.0,,0.0,True
14719,c625bb36,1.5,1,20.0,,0.0,True
14720,c62ad246,1.0,0,11.0,,0.0,True
14721,c62d4787,3.6666666666666665,0,38.0,,0.0,True
14722,c6368d90,1.8,0,11.0,,0.0,True
14723,c639e8f4,1.5,0,8.0,,0.0,True
14724,c6425e37,2.0,0,2.0,,0.0,True
14725,c6439bde,1.0,0,4.0,,0.0,True
14726,c6461254,1.0,0,2.0,,0.0,False
14727,c6480554,1.0,0,2.0,,0.0,True
14728,c652a7fd,1.0,0,3.0,,0.0,False
14729,c65604fc,1.0,0,5.0,,0.0,False
14730,c662e3b3,2.833333333333333,0,17.0,,0.0,True
14731,c66373a9,1.0,0,3.0,,0.0,False
14732,c66aa086,1.0,0,11.0,,0.0,True
14733,c673c9ed,1.0,0,10.0,,0.0,True
14734,c67729be,1.0,0,6.0,,0.0,True
14735,c679007a,1.3333333333333333,0,39.0,,0.0,True
14736,c67ac444,1.0,0,3.0,,0.0,True
14737,c67c0d03,2.0,0,3.0,1.0,0.16666666666666666,True
14738,c6862662,1.0,0,2.0,,0.0,True
14739,c68c680e,1.0,0,24.0,,0.0,True
14740,c691100d,1.7142857142857142,0,7.0,,0.0,True
14741,c695f78c,1.0,0,9.0,,0.0,True
14742,c697dac3,1.0,0,6.0,1.0,0.16666666666666666,True
14743,c69c2013,1.0,0,3.0,,0.0,False
14744,c69dc734,1.0,0,20.0,,0.0,True
14745,c69f07e6,1.0,0,6.0,,0.0,True
14746,c6a20389,1.0,0,0.0,,0.0,False
14747,c6a3eef4,1.0,0,8.0,1.0,0.16666666666666666,True
14748,c6a6c5db,1.0,0,11.0,,0.0,True
14749,c6adf2a2,1.0,0,0.0,,0.0,True
14750,c6ae55db,1.0,0,3.0,,0.0,True
14751,c6afb5ce,1.0,0,3.0,,0.0,False
14752,c6b54435,1.0,0,0.0,,0.0,False
14753,c6b81fc5,1.0,0,1.0,,0.0,False
