,person,label,periodo,ad campaign hit_mean,brand listing_mean,checkout_mean,conversion_mean,generic listing_mean,lead_mean,search engine hit_mean,searched products_mean,staticpage_mean,viewed product_mean,visited site_mean,Bom,Bom - Sem Touch ID,Excelente,Muito Bom,Novo,visitas_dom,visitas_lun,visitas_mar,visitas_mier,visitas_jue,visitas_vier,visitas_sab,conversiones_mean
14953,7651ae44,0,10.0,2.0,11.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
14954,0dba3095,0,9.5,0.5,0.0,0.25,0.25,4.25,0.0,1.25,20.25,0.0,12.5,5.75,1.75,0.25,7.75,3.25,0.0,0.75,1.0,0.75,1.0,0.75,1.5,0.0,1.0
14955,d174d63f,0,10.0,11.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,6.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
14956,6be8c99a,0,8.75,3.0,2.75,0.25,0.0,3.0,0.0,0.5,0.0,0.5,6.5,2.5,4.0,0.0,1.75,1.0,0.0,0.25,0.25,0.25,0.5,0.0,1.0,0.25,0.0
14957,41cdb3aa,0,10.5,2.5,1.5,3.0,0.5,2.0,0.0,0.5,10.0,0.5,14.0,10.0,24.0,0.0,1.0,10.0,0.0,0.5,0.0,3.0,2.5,2.0,1.5,0.5,1.0
14958,1bab33ee,0,8.5,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,2.5,4.0,0.5,0.0,5.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
14959,e277455e,0,11.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,11.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14960,3d376b3f,0,11.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,1.0,14.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14961,ef413202,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,13.0,1.0,9.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14962,2f26786e,0,11.0,1.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,49.0,4.0,9.0,2.0,28.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
14963,e1a20baf,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14964,811f2358,0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
14965,432ea6da,0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,9.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14966,2361ddba,0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14967,0d7f5b7a,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14968,e3e70679,0,10.0,3.3333333333333335,25.0,1.6666666666666667,0.3333333333333333,12.666666666666666,0.0,6.0,0.3333333333333333,1.6666666666666667,118.66666666666667,37.333333333333336,51.0,0.0,24.333333333333332,45.333333333333336,0.0,4.333333333333333,5.0,8.333333333333334,6.0,6.333333333333333,5.333333333333333,2.0,1.0
14969,1e1c0dc4,0,10.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,24.0,2.0,6.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
14970,9fbc9d91,1,8.5,5.0,3.0,0.0,0.0,1.0,0.0,2.5,0.5,0.0,4.0,2.5,0.5,0.0,1.5,2.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
14971,f7bf8a53,0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,21.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
14972,ace31bb6,0,9.0,10.6,16.6,1.2,0.0,9.8,0.0,1.4,8.4,0.0,53.2,12.4,24.6,0.0,13.2,16.2,0.4,1.6,1.4,3.0,1.8,3.0,1.2,0.4,0.0
14973,4347090e,0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14974,0d22c55f,0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14975,19b0c189,0,10.0,3.0,3.0,1.0,1.0,6.0,0.0,3.0,4.0,0.0,11.0,7.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0
14976,aecc1543,0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14977,0195ed3b,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14978,6b4e003a,0,11.0,3.0,11.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,15.0,1.0,6.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14979,5e92d4f3,0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14980,65933669,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14981,edea5baa,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14982,c1b84f8d,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14983,1660fa42,0,11.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,53.0,1.0,24.0,13.0,10.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14984,8c39d68c,0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14985,b8790ca0,0,11.0,6.0,8.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,119.0,5.0,49.0,0.0,45.0,25.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14986,f0dacc9c,0,10.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
14987,ee1ba038,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14988,21e3a465,0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14989,a333f4ff,0,11.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14990,429c8732,0,9.0,12.0,21.6,0.6,0.0,3.6,0.0,5.8,2.4,0.0,213.4,10.2,98.6,0.0,49.0,66.4,0.0,0.8,0.8,2.2,0.8,1.4,2.0,2.2,0.0
14991,be3aad4e,0,8.5,1.5,0.0,0.5,0.0,1.5,0.0,1.5,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0
14992,6cf2d02a,1,10.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,4.333333333333333,2.0,1.3333333333333333,0.0,0.3333333333333333,2.6666666666666665,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0
14993,3547e234,0,11.0,1.0,11.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,111.0,2.0,72.0,0.0,9.0,33.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14994,5e79c2ac,0,8.75,2.5,0.0,0.25,0.0,1.0,0.0,0.75,2.75,0.0,8.25,3.0,3.0,0.0,4.75,0.75,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0
14995,dec7f2d3,0,11.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0,1.0,36.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14996,a51fc8a6,0,10.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
14997,6e6770c3,0,10.0,13.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,11.0,12.0,0.0,1.0,13.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0
14998,b54d3f2b,0,10.5,0.0,8.0,0.0,0.0,0.0,0.0,2.5,0.0,0.5,4.5,1.5,1.5,0.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14999,dfc44d84,0,10.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15000,abf1e6f0,0,11.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,0.0,41.0,2.0,6.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15001,ea49247e,0,10.0,0.0,8.0,2.0,0.0,14.0,0.0,14.0,0.0,0.0,15.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15002,aa0050ab,0,11.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15003,1ddb66ac,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15004,cae6d919,0,11.0,2.0,5.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
15005,4b86ed2b,0,10.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15006,2d554f7a,1,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15007,8965245f,0,9.666666666666666,20.0,7.666666666666667,1.6666666666666667,0.0,15.666666666666666,2.6666666666666665,14.333333333333334,33.666666666666664,0.0,62.333333333333336,10.666666666666666,22.333333333333332,0.0,19.0,22.666666666666668,0.0,0.3333333333333333,0.0,0.0,2.6666666666666665,3.3333333333333335,3.3333333333333335,1.0,0.0
15008,bd4e4473,0,10.0,0.0,0.3333333333333333,4.666666666666667,0.0,6.333333333333333,0.0,0.0,0.0,0.0,126.33333333333333,16.0,13.333333333333334,1.6666666666666667,83.0,33.0,0.0,2.6666666666666665,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.0,2.3333333333333335,6.333333333333333,0.0
15009,b9300586,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,1.0,21.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15010,2e58ff1e,0,11.0,0.0,5.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15011,2396649f,0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15012,83dd070b,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15013,b50edf46,0,11.0,14.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,64.0,6.0,38.0,0.0,8.0,20.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
15014,76211e48,0,9.5,15.25,11.5,7.5,0.0,13.0,0.5,10.0,8.25,0.25,116.5,11.25,62.75,5.0,17.0,37.75,1.5,0.25,2.0,1.25,1.0,2.5,2.5,1.75,0.0
15015,52020b08,0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15016,982bbd32,0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15017,9a8ad19c,0,11.0,6.0,0.0,1.0,0.0,2.0,0.0,7.0,3.0,0.0,12.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
15018,c31cb2b5,0,10.0,3.6666666666666665,3.3333333333333335,0.3333333333333333,0.0,2.3333333333333335,0.0,3.3333333333333335,0.0,0.0,86.66666666666667,6.0,49.333333333333336,0.0,12.666666666666666,23.333333333333332,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0
15019,8e256e44,0,10.5,8.0,5.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.5,4.0,7.5,2.5,12.5,4.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.0
15020,036d3644,0,11.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,2.0,1.0,51.0,4.0,22.0,1.0,15.0,14.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
15021,15f92844,0,11.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15022,55837a45,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15023,04cfa3c4,0,10.5,2.5,1.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
15024,3b60a77d,0,10.5,8.0,1.5,2.5,3.5,8.5,0.0,8.0,27.5,0.5,24.5,14.0,5.0,0.0,20.0,5.5,0.0,1.0,2.5,2.5,3.5,3.5,0.5,0.5,7.0
15025,1b38d6e6,0,10.0,5.0,0.0,3.0,2.0,2.0,0.0,5.0,8.0,0.0,8.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
15026,24aee929,0,11.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15027,abf0cf53,0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15028,d8f5980d,0,9.333333333333334,7.333333333333333,10.333333333333334,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,12.333333333333334,6.0,8.666666666666666,0.0,1.3333333333333333,3.3333333333333335,0.0,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0
15029,7e52291b,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,41.0,2.0,23.0,0.0,12.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15030,38ff9fec,0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,6.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
15031,5e5bb98d,0,9.5,0.0,5.25,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.75,1.25,0.5,1.25,0.75,0.0
15032,5792deb4,1,11.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,43.0,2.0,7.0,9.0,19.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15033,e22d0b00,0,10.5,1.5,1.0,1.5,0.0,0.5,0.0,1.0,0.0,0.0,23.0,1.5,12.0,3.5,2.5,6.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0
15034,35cc1bf1,0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15035,0f2d97d4,0,10.5,7.0,6.5,1.5,0.0,0.5,0.0,0.5,0.0,0.5,22.0,5.0,5.5,0.5,8.5,9.0,0.0,0.5,1.0,0.0,0.0,2.0,1.0,0.5,0.0
15036,0ccf8030,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15037,52a7f17d,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15038,37ae3bce,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15039,0e836438,0,11.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,12.0,1.0,9.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15040,be2e2611,0,11.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,17.0,0.0,40.0,2.0,21.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15041,c2cfd26f,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15042,0d8f531e,0,11.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15043,8cf9cf29,0,10.5,8.0,3.0,0.5,0.0,2.0,0.0,1.0,3.0,0.0,5.0,3.0,4.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,1.5,0.5,0.5,0.0,0.0
15044,bc29a5ad,1,11.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15045,e864e23e,0,11.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15046,368ab6c6,0,11.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15047,1afbc2ef,0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,1.0,3.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15048,4cc07278,0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15049,c34ef055,0,11.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,5.0,40.0,0.0,4.0,10.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
15050,eb34b476,0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15051,994e240f,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15052,a5fd44c8,0,9.5,0.0,1.5,0.5,0.0,1.0,0.0,1.5,0.0,0.0,8.0,2.5,3.5,1.5,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0
15053,444be6a9,0,10.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15054,d8c98360,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,3.0,15.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
15055,514e72da,0,8.666666666666666,8.333333333333334,11.666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,3.6666666666666665,0.0,0.0,26.333333333333332,1.6666666666666667,15.0,0.6666666666666666,5.666666666666667,5.666666666666667,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
15056,cf541be7,0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15057,d3a2e324,0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,13.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15058,7ca48c90,0,10.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
15059,234fcbbd,0,10.5,1.0,7.5,1.0,0.0,1.5,0.0,1.0,0.0,0.0,9.0,1.5,6.5,0.5,0.0,3.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0
15060,882b8091,0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15061,60f0cb21,0,10.0,1.0,0.0,0.3333333333333333,0.0,1.6666666666666667,0.0,0.6666666666666666,2.0,0.0,11.0,2.3333333333333335,1.6666666666666667,0.0,7.666666666666667,2.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
15062,3ae2f34e,0,10.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,1.0,9.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15063,745e3197,0,9.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15064,8d89fd5c,0,10.5,0.5,0.0,0.5,0.0,1.5,0.0,0.0,1.0,0.0,3.5,1.5,2.0,0.0,3.0,3.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
15065,e5cfd143,0,10.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,2.5,0.0,3.5,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
15066,e82ef9ad,0,10.5,1.0,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0
15067,35aff991,0,10.5,4.5,2.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,9.5,2.5,6.5,0.5,0.5,2.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0
15068,e1cbc9a4,0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15069,ee9c5063,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15070,9f06d41a,0,10.5,0.0,0.0,1.0,0.0,0.0,0.0,7.5,0.0,0.0,46.0,2.5,18.0,0.0,21.5,7.5,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0
15071,5aa9023e,0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
